Date, Open, High, Low, Close
04/18/19, 148.4000, 148.4000, 147.5100, 148.2700
04/17/19, 149.2000, 149.2200, 147.7700, 148.0500
04/16/19, 149.0000, 149.0600, 148.2400, 148.6000
04/15/19, 148.7500, 148.8000, 148.0600, 148.5600
04/12/19, 148.5500, 148.8000, 148.1300, 148.6800
04/11/19, 147.9400, 147.9600, 147.3400, 147.6900
04/10/19, 147.2400, 147.7200, 147.0744, 147.7000
04/09/19, 147.3200, 147.4800, 146.7100, 147.0200
04/08/19, 147.5400, 147.9300, 147.1100, 147.9100
04/05/19, 147.3900, 147.8300, 147.2600, 147.7800
04/04/19, 146.8400, 147.1500, 146.3500, 147.0400
04/03/19, 147.0800, 147.3400, 146.3200, 146.7300
04/02/19, 146.4200, 146.5000, 145.8700, 146.3800
04/01/19, 145.7600, 146.4800, 145.5900, 146.3900
03/29/19, 144.6100, 144.7850, 144.0300, 144.7100
03/28/19, 143.4600, 143.9800, 142.8300, 143.7600
03/27/19, 143.8400, 144.1500, 142.1500, 143.1300
03/26/19, 143.7000, 144.3799, 143.0100, 143.7900
03/25/19, 142.5800, 143.3100, 141.8950, 142.6900
03/22/19, 145.8400, 146.0700, 143.5000, 143.5600
03/21/19, 144.4800, 146.8401, 144.3600, 146.6200
03/20/19, 145.3200, 145.9900, 144.2500, 144.9200
03/19/19, 146.1200, 146.4700, 144.9900, 145.5200
03/18/19, 145.1000, 145.7600, 144.9500, 145.5500
03/15/19, 144.6200, 145.4800, 144.5500, 145.0100
03/14/19, 144.4600, 144.6400, 144.0542, 144.3400
03/13/19, 143.9600, 144.9500, 143.9350, 144.4600
03/12/19, 143.3300, 143.8432, 143.2300, 143.5400
03/11/19, 141.3900, 143.1100, 141.3600, 143.0600
03/08/19, 140.1300, 141.0300, 139.9200, 140.9900
03/07/19, 142.1600, 142.2500, 140.7600, 141.2800
03/06/19, 143.5200, 143.5490, 142.2348, 142.3900
03/05/19, 143.8100, 143.8999, 143.1780, 143.4800
03/04/19, 145.0000, 145.0300, 142.4200, 143.7500
03/01/19, 144.3800, 144.6000, 143.5000, 144.4200
02/28/19, 143.6500, 143.9000, 143.3150, 143.4600
02/27/19, 143.3900, 143.9700, 142.8814, 143.7600
02/26/19, 143.7500, 144.2300, 143.5900, 143.7100
02/25/19, 144.5600, 144.8800, 143.9000, 143.9800
02/22/19, 143.2000, 143.8360, 143.0300, 143.7700
02/21/19, 143.0600, 143.1400, 142.2500, 142.8300
02/20/19, 143.0500, 143.5300, 142.7376, 143.3200
02/19/19, 142.4100, 143.3899, 142.3400, 143.0200
02/15/19, 142.1600, 142.7700, 141.9100, 142.7400
02/14/19, 140.8600, 141.8100, 140.3850, 141.1900
02/13/19, 141.4500, 141.8800, 141.1400, 141.4400
02/12/19, 140.1200, 141.1799, 140.0600, 141.0000
02/11/19, 139.4000, 139.5528, 138.8900, 139.2600
02/08/19, 138.1400, 138.9900, 137.6600, 138.9700
02/07/19, 139.1800, 139.4900, 137.1200, 138.8300
02/06/19, 140.1500, 140.4000, 139.6500, 140.1600
02/05/19, 139.9500, 140.4500, 139.6600, 140.3000
02/04/19, 138.7600, 139.7499, 138.3600, 139.7200
02/01/19, 138.7000, 139.2000, 138.2480, 138.7300
01/31/19, 137.2700, 138.7700, 137.2400, 138.5300
01/30/19, 136.1500, 137.8100, 135.6200, 137.3200
01/29/19, 135.6200, 135.8700, 134.8400, 135.2800
01/28/19, 135.2400, 135.5200, 134.4800, 135.4700
01/25/19, 136.2300, 136.8200, 136.0300, 136.4700
01/24/19, 134.9300, 135.4700, 134.4600, 135.2000
01/23/19, 135.3800, 135.7700, 133.5959, 134.9200
01/22/19, 135.8900, 135.9200, 133.8900, 134.7800
01/18/19, 135.8900, 136.9400, 135.4500, 136.6500
01/17/19, 133.4000, 135.3996, 133.1600, 134.9000
01/16/19, 133.6700, 134.3300, 133.6100, 133.8200
01/15/19, 132.1900, 133.5600, 132.0500, 133.4400
01/14/19, 131.7900, 132.4900, 131.5600, 132.0000
01/11/19, 132.1300, 132.8600, 131.8500, 132.8400
01/10/19, 131.4400, 132.8900, 131.0000, 132.8100
01/09/19, 132.0200, 132.6700, 131.3600, 132.1600
01/08/19, 131.4500, 131.7300, 130.0500, 131.5400
01/07/19, 129.1900, 131.0400, 128.8100, 130.2000
01/04/19, 126.4800, 129.3700, 126.3200, 128.9000
01/03/19, 126.9100, 126.9100, 124.5700, 124.7700
01/02/19, 125.7500, 128.1600, 125.3400, 127.7300
12/31/18, 127.3800, 127.7300, 126.2800, 127.6300
12/28/18, 127.5000, 128.3100, 125.7300, 126.4300
12/27/18, 123.7600, 126.5900, 121.9100, 126.5900
12/26/18, 120.3400, 125.5200, 119.3500, 125.4600
12/24/18, 121.9000, 122.5400, 119.6700, 119.7000
12/21/18, 126.5100, 127.9700, 123.1200, 123.4900
12/20/18, 127.5100, 128.3800, 124.8000, 126.1700
12/19/18, 130.2800, 132.3900, 127.3000, 128.2400
12/18/18, 131.2600, 131.7399, 129.3600, 130.2400
12/17/18, 132.5400, 133.1590, 129.4700, 130.2800
12/14/18, 134.2600, 134.9200, 132.7600, 133.1200
12/13/18, 136.2400, 136.6900, 134.8900, 135.4600
12/12/18, 136.7200, 137.5100, 135.7500, 135.7900
12/11/18, 136.8600, 137.0150, 134.2300, 135.0200
12/10/18, 134.8100, 135.5999, 132.4519, 135.0500
12/07/18, 137.9400, 138.8700, 134.4270, 134.9000
12/06/18, 136.1500, 138.1600, 134.3500, 138.1600
12/04/18, 142.6400, 142.8200, 138.0962, 138.3300
12/03/18, 143.6000, 144.0000, 142.0300, 143.0000
11/30/18, 140.2400, 141.5100, 140.0700, 141.3500
11/29/18, 140.1900, 141.1600, 139.4800, 140.3400
11/28/18, 138.0300, 140.6000, 137.4200, 140.6000
11/27/18, 136.6500, 137.4200, 136.2700, 137.4000
11/26/18, 136.4800, 137.2800, 136.1800, 137.2300
11/23/18, 134.9200, 135.9190, 134.7300, 135.1300
11/21/18, 136.0000, 136.8900, 135.7500, 135.8600
11/20/18, 135.7300, 136.6200, 134.6401, 135.2000
11/19/18, 139.8300, 139.9300, 137.1700, 137.6500
11/16/18, 139.0700, 140.5700, 138.8201, 140.0800
11/15/18, 137.5500, 140.0100, 136.7000, 139.7800
11/14/18, 140.3400, 140.5710, 137.3800, 138.2200
11/13/18, 139.7700, 140.9200, 138.8200, 139.2400
11/12/18, 141.7900, 141.9700, 139.1750, 139.4400
11/09/18, 142.9100, 142.9600, 141.2900, 142.1700
11/08/18, 143.5500, 144.0648, 142.9800, 143.6400
11/07/18, 142.3000, 143.9999, 141.9700, 143.9200
11/06/18, 140.1900, 141.1100, 140.1700, 141.0400
11/05/18, 139.8000, 140.5200, 139.1900, 140.2400
11/02/18, 140.9300, 141.2000, 138.3900, 139.5600
11/01/18, 139.0400, 140.3700, 138.5200, 140.1300
10/31/18, 138.6000, 139.8400, 138.3700, 138.5600
10/30/18, 134.9600, 137.2900, 134.6100, 137.1300
10/29/18, 137.5100, 138.3300, 133.0700, 135.0200
10/26/18, 136.1200, 137.5300, 134.1700, 135.7700
10/25/18, 136.6300, 138.9600, 136.1727, 138.1600
10/24/18, 139.8900, 140.0902, 135.4000, 135.6100
10/23/18, 138.6900, 140.6699, 137.4600, 139.9600
10/22/18, 141.7300, 141.9399, 140.4200, 140.7900
10/19/18, 142.1400, 143.0700, 141.0100, 141.3500
10/18/18, 143.3100, 143.6100, 141.0000, 141.7200
10/17/18, 143.9100, 144.1500, 142.3300, 143.8000
10/16/18, 141.7500, 144.0600, 141.3600, 143.8400
10/15/18, 141.1600, 141.9750, 140.5000, 140.7400
10/12/18, 142.0000, 142.3168, 139.4900, 141.3700
10/11/18, 142.0200, 142.9699, 138.7500, 139.5300
10/10/18, 146.9300, 146.9500, 142.4110, 142.5700
10/09/18, 147.2500, 148.0200, 147.0199, 147.2600
10/08/18, 147.2800, 147.7632, 146.3600, 147.5200
10/05/18, 148.6200, 148.9500, 146.7300, 147.6300
10/04/18, 149.5800, 149.6100, 147.7100, 148.5900
10/03/18, 150.2600, 150.4900, 149.6500, 149.8600
10/02/18, 149.8600, 150.1000, 149.4300, 149.6600
10/01/18, 150.4200, 150.7700, 149.5200, 149.8800
09/28/18, 149.2800, 149.9860, 149.2300, 149.6500
09/27/18, 150.2400, 150.9481, 150.0800, 150.3000
09/26/18, 150.6100, 151.2900, 149.7900, 149.9500
09/25/18, 150.8900, 151.0750, 150.4200, 150.5300
09/24/18, 150.8700, 150.9300, 150.2700, 150.6100
09/21/18, 151.8200, 151.8390, 151.0500, 151.1600
09/20/18, 150.8300, 151.4700, 150.5200, 151.3100
09/19/18, 150.1200, 150.4767, 150.0100, 150.1500
09/18/18, 149.4300, 150.4436, 149.4000, 150.1300
09/17/18, 150.2400, 150.2800, 149.1850, 149.3300
09/14/18, 150.2800, 150.4800, 149.7900, 150.2800
09/13/18, 149.9700, 150.3268, 149.7500, 150.1600
09/12/18, 149.3100, 149.6400, 148.7900, 149.4100
09/11/18, 148.5500, 149.6200, 148.3300, 149.4000
09/10/18, 149.2000, 149.3300, 148.7865, 148.9000
09/07/18, 148.3700, 149.1732, 148.1300, 148.5800
09/06/18, 149.4600, 149.6899, 148.3566, 148.9200
09/05/18, 149.6600, 149.6900, 148.7100, 149.3700
09/04/18, 149.8900, 150.1000, 149.2200, 149.8600
08/31/18, 149.8100, 150.2800, 149.5850, 150.0700
08/30/18, 150.3100, 150.6000, 149.6700, 150.0100
08/29/18, 149.9600, 150.7700, 149.8200, 150.6300
08/28/18, 150.1000, 150.1999, 149.5310, 149.8400
08/27/18, 149.3200, 149.8700, 149.1000, 149.7500
08/24/18, 148.1500, 148.7600, 148.1000, 148.6800
08/23/18, 147.9000, 148.3700, 147.5800, 147.7600
08/22/18, 147.7900, 148.2890, 147.7120, 148.0500
08/21/18, 147.7800, 148.5100, 147.7800, 148.0000
08/20/18, 147.4500, 147.6900, 147.1600, 147.4500
08/17/18, 146.4500, 147.3902, 146.3000, 147.1700
08/16/18, 146.2800, 147.1500, 146.2600, 146.6300
08/15/18, 145.8700, 146.0300, 144.6366, 145.4900
08/14/18, 146.1100, 146.7837, 145.9200, 146.6500
08/13/18, 146.4000, 146.7500, 145.4638, 145.6900
08/10/18, 146.3500, 146.7600, 145.9410, 146.2500
08/09/18, 147.3700, 147.6800, 147.0734, 147.1700
08/08/18, 147.3300, 147.5262, 146.9800, 147.2700
08/07/18, 147.2900, 147.6200, 147.0000, 147.4100
08/06/18, 146.3100, 147.0590, 146.0910, 146.9300
08/03/18, 145.8900, 146.2901, 145.7600, 146.2700
08/02/18, 144.1700, 145.9100, 144.0780, 145.7800
08/01/18, 145.1900, 145.5300, 144.4900, 144.9200
07/31/18, 144.8200, 145.5100, 144.5410, 145.0900
07/30/18, 145.2200, 145.3400, 144.0600, 144.2700
07/27/18, 146.6000, 146.6399, 144.6300, 145.2200
07/26/18, 146.2300, 146.7400, 146.0000, 146.3900
07/25/18, 145.3000, 146.6700, 145.0100, 146.6300
07/24/18, 145.7700, 146.0900, 144.9000, 145.3900
07/23/18, 144.7900, 145.1600, 144.4700, 145.0700
07/20/18, 145.0000, 145.2400, 144.5600, 144.8400
07/19/18, 145.0700, 145.4200, 144.6000, 145.1000
07/18/18, 145.1300, 145.5000, 144.8488, 145.4500
07/17/18, 144.0200, 145.3300, 144.0100, 145.1300
07/16/18, 144.7700, 144.8400, 144.2173, 144.4700
07/13/18, 144.5300, 144.9800, 144.2601, 144.7000
07/12/18, 144.1800, 144.6600, 143.7200, 144.6100
07/11/18, 143.6200, 144.0999, 143.1000, 143.4300
07/10/18, 144.3900, 144.6135, 144.0300, 144.4600
07/09/18, 143.4600, 144.1100, 143.1400, 144.0900
07/06/18, 141.6600, 143.0000, 141.4400, 142.7900
07/05/18, 141.1300, 141.6249, 140.4500, 141.6000
07/03/18, 141.3600, 141.4700, 140.2200, 140.4100
07/02/18, 139.5600, 140.8800, 139.4300, 140.7700
06/29/18, 140.9000, 141.6600, 140.3900, 140.4300
06/28/18, 139.4300, 140.6900, 138.9900, 140.3300
06/27/18, 141.2000, 141.8900, 139.4500, 139.4600
06/26/18, 140.7000, 141.2520, 140.3000, 140.7700
06/25/18, 141.8500, 141.9900, 139.5400, 140.4500
06/22/18, 143.0000, 143.0836, 142.3700, 142.4500
06/21/18, 143.8300, 143.8500, 142.5600, 142.8500
06/20/18, 143.9500, 144.1900, 143.5880, 143.8400
06/19/18, 142.7500, 143.6200, 142.4000, 143.5100
06/18/18, 143.3000, 144.0600, 143.0310, 143.9900
06/15/18, 143.8500, 144.3300, 143.2300, 144.1500
06/14/18, 144.4000, 144.5700, 143.8948, 144.2900
06/13/18, 144.5400, 144.6552, 143.7975, 143.8800
06/12/18, 144.4000, 144.6100, 144.0000, 144.4200
06/11/18, 144.0000, 144.4700, 143.9700, 144.1200
06/08/18, 143.2700, 143.9400, 143.1201, 143.9100
06/07/18, 143.8100, 144.0000, 142.9000, 143.4200
06/06/18, 142.7500, 143.6300, 142.3800, 143.6300
06/05/18, 142.2600, 142.5200, 141.8300, 142.3700
06/04/18, 141.9000, 142.2598, 141.7300, 142.1600
06/01/18, 140.9300, 141.6500, 140.7610, 141.5000
05/31/18, 140.8800, 140.9500, 139.8050, 140.0400
05/30/18, 139.9700, 141.3050, 139.9100, 141.0100
05/29/18, 139.8000, 140.1600, 138.5400, 139.2100
05/25/18, 140.6000, 140.9050, 140.2801, 140.6000
05/24/18, 140.9300, 141.0600, 139.8616, 140.8700
05/23/18, 140.0900, 141.1000, 140.0000, 141.1000
05/22/18, 141.5600, 141.6600, 140.5900, 140.7300
05/21/18, 141.0600, 141.5299, 140.8400, 141.2500
05/18/18, 140.3600, 140.5100, 139.9700, 140.2000
05/17/18, 140.3800, 141.0400, 140.0200, 140.5100
05/16/18, 139.8500, 140.7600, 139.8500, 140.4700
05/15/18, 139.9500, 140.1100, 139.3400, 139.7900
05/14/18, 140.9400, 141.3000, 140.3900, 140.6400
05/11/18, 140.4100, 140.8700, 140.0500, 140.5700
05/10/18, 139.5100, 140.5400, 139.4400, 140.2900
05/09/18, 138.2000, 139.2700, 137.9000, 139.0800
05/08/18, 137.5900, 138.0100, 136.9800, 137.7800
05/07/18, 137.6500, 138.3100, 137.3750, 137.7300
05/04/18, 134.9700, 137.5600, 134.6400, 137.1300
05/03/18, 135.1900, 135.8036, 133.6600, 135.3800
05/02/18, 136.4600, 136.9700, 135.5400, 135.7500
05/01/18, 136.0400, 136.6000, 135.1200, 136.5400
04/30/18, 137.6900, 137.9900, 136.2500, 136.3300
04/27/18, 137.5400, 137.7400, 136.8000, 137.3300
04/26/18, 136.5200, 137.6800, 136.2500, 137.2400
04/25/18, 135.7700, 136.2500, 134.6100, 135.9500
04/24/18, 138.1000, 138.1900, 134.8600, 135.8000
04/23/18, 137.7800, 138.1600, 136.8100, 137.4500
04/20/18, 138.5600, 138.6700, 137.0301, 137.5000
04/19/18, 138.9800, 139.1790, 138.0200, 138.6000
04/18/18, 139.5400, 139.8500, 139.0900, 139.3600
04/17/18, 138.7300, 139.5300, 138.4300, 139.1700
04/16/18, 137.5400, 138.1500, 136.9713, 137.7200
04/13/18, 137.7200, 137.7500, 136.0100, 136.5800
04/12/18, 136.7300, 137.5300, 136.5100, 136.9700
04/11/18, 135.6700, 136.8283, 135.3983, 135.8700
04/10/18, 136.0000, 136.9704, 135.4600, 136.5000
04/09/18, 134.7200, 136.3000, 134.1600, 134.3200
04/06/18, 135.7300, 136.5400, 132.9168, 133.8700
04/05/18, 136.6500, 137.2300, 136.1100, 136.7400
04/04/18, 132.1900, 136.1000, 132.1000, 135.7900
04/03/18, 133.3500, 134.5400, 132.3500, 134.2800
04/02/18, 135.2900, 135.5700, 131.2600, 132.6300
03/29/18, 134.4900, 136.5900, 134.1600, 135.7200
03/28/18, 134.3600, 135.1900, 133.2300, 133.8800
03/27/18, 137.1800, 137.3100, 133.4300, 134.1900
03/26/18, 135.0900, 136.7300, 133.7600, 136.6100
03/23/18, 136.1300, 136.6500, 133.0289, 133.1000
03/22/18, 138.1500, 138.6100, 135.8500, 135.9500
03/21/18, 140.0500, 141.2352, 139.7800, 139.9300
03/20/18, 140.0000, 140.4200, 139.6600, 140.0500
03/19/18, 141.1600, 141.4000, 138.8600, 139.8400
03/16/18, 141.5800, 142.1899, 141.5800, 141.6600
03/15/18, 141.9600, 142.2200, 141.1100, 141.4200
03/14/18, 142.9000, 142.9900, 141.3500, 141.6100
03/13/18, 143.8600, 144.1400, 142.0100, 142.3300
03/12/18, 143.4900, 143.8500, 142.9586, 143.2200
03/09/18, 141.7900, 143.3000, 141.5500, 143.3000
03/08/18, 140.8300, 141.0300, 140.1100, 140.9600
03/07/18, 139.0500, 140.6100, 138.9700, 140.4300
03/06/18, 140.3600, 140.6100, 139.3245, 140.3100
03/05/18, 137.5500, 140.1500, 137.5000, 139.8000
03/02/18, 136.2800, 138.5100, 135.8300, 138.2400
03/01/18, 139.0700, 139.8800, 136.4010, 137.3500
02/28/18, 141.1800, 141.4000, 138.9700, 139.0000
02/27/18, 142.4100, 142.8600, 140.5500, 140.5500
02/26/18, 141.5000, 142.4101, 141.0400, 142.3400
02/23/18, 139.4500, 140.8600, 139.1395, 140.8600
02/22/18, 139.1900, 140.0900, 138.3800, 138.7100
02/21/18, 139.4500, 140.9600, 138.6100, 138.6200
02/20/18, 139.5600, 140.4399, 138.8201, 139.2700
02/16/18, 139.6800, 141.2289, 139.6700, 140.1100
02/15/18, 139.3300, 140.0500, 137.9500, 140.0500
02/14/18, 135.6200, 138.5500, 135.5700, 138.3600
02/13/18, 135.3400, 136.7000, 135.0100, 136.4500
02/12/18, 135.3500, 136.8500, 134.2300, 136.0200
02/09/18, 133.9000, 135.2100, 129.8410, 134.2300
02/08/18, 137.5300, 137.8000, 132.3500, 132.4100
02/07/18, 137.8300, 139.5600, 137.3500, 137.3500
02/06/18, 133.2600, 138.2424, 132.5000, 137.9600
02/05/18, 140.2100, 141.3999, 135.1500, 135.7400
02/02/18, 143.5100, 143.6800, 141.2400, 141.3000
02/01/18, 143.9800, 145.0200, 143.8359, 144.3700
01/31/18, 144.9400, 145.2400, 143.7900, 144.4300
01/30/18, 144.7400, 145.1500, 144.1500, 144.3800
01/29/18, 146.5800, 146.8200, 145.8152, 145.9000
01/26/18, 145.8200, 146.8700, 145.6299, 146.8600
01/25/18, 145.8400, 145.8400, 144.8700, 145.3400
01/24/18, 145.8500, 146.1100, 144.6300, 145.2800
01/23/18, 145.1000, 145.5652, 144.9200, 145.4200
01/22/18, 143.8400, 145.0600, 143.8400, 145.0600
01/19/18, 143.4900, 143.9300, 143.1900, 143.9200
01/18/18, 143.4200, 143.5800, 142.9000, 143.1800
01/17/18, 142.7200, 143.6400, 142.2450, 143.4300
01/16/18, 143.5300, 143.8200, 141.7100, 142.1200
01/12/18, 142.0800, 142.8469, 142.0000, 142.7500
01/11/18, 141.0000, 141.9200, 140.9700, 141.9200
01/10/18, 140.5700, 140.8500, 140.0700, 140.7300
01/09/18, 140.9200, 141.3090, 140.7100, 140.9500
01/08/18, 140.3100, 140.7700, 140.1000, 140.6900
01/05/18, 140.0200, 140.4400, 139.7200, 140.3700
01/04/18, 139.4200, 139.8100, 139.3500, 139.5500
01/03/18, 138.3900, 139.1000, 138.3000, 139.0200
01/02/18, 137.7500, 138.2250, 137.4400, 138.2200
12/29/17, 138.0800, 138.1000, 137.1500, 137.2500
12/28/17, 137.7900, 137.8100, 137.5140, 137.7600
12/27/17, 137.5800, 137.7190, 137.3410, 137.4600
12/26/17, 137.3400, 137.5200, 137.2900, 137.4100
12/22/17, 137.6400, 137.8600, 137.1900, 137.5200
12/21/17, 137.6200, 137.9300, 137.3900, 137.5700
12/20/17, 138.5000, 138.5500, 137.6800, 137.9300
12/19/17, 138.7200, 138.7200, 137.9000, 137.9400
12/18/17, 138.2600, 138.6800, 138.2600, 138.5000
12/15/17, 136.9500, 137.8300, 136.8702, 137.5500
12/14/17, 137.2200, 137.2350, 136.2700, 136.3300
12/13/17, 137.0300, 137.4299, 136.9117, 136.9700
12/12/17, 136.9800, 137.2500, 136.8100, 136.9500
12/11/17, 136.5000, 136.8300, 136.4800, 136.8000
12/08/17, 136.2700, 136.5200, 136.0700, 136.4800
12/07/17, 135.1400, 135.9400, 135.0800, 135.7700
12/06/17, 135.1100, 135.4600, 135.0000, 135.2300
12/05/17, 136.0900, 136.3300, 135.2300, 135.3100
12/04/17, 137.0400, 137.3847, 135.8800, 135.8900
12/01/17, 136.2800, 136.5000, 134.0400, 136.0700
11/30/17, 135.8800, 136.9200, 135.7800, 136.3400
11/29/17, 135.4600, 135.7900, 135.0199, 135.3000
11/28/17, 134.2500, 135.3599, 134.1440, 135.3000
11/27/17, 134.1200, 134.2900, 133.8650, 133.9700
11/24/17, 134.0800, 134.1300, 133.9752, 134.1100
11/22/17, 133.9400, 134.0000, 133.6910, 133.8000
11/21/17, 133.4400, 133.9400, 133.4150, 133.9000
11/20/17, 132.8200, 133.0500, 132.6800, 132.9800
11/17/17, 132.6400, 132.9100, 132.6100, 132.6400
11/16/17, 132.1100, 133.1000, 132.1100, 132.8900
11/15/17, 131.7900, 132.0800, 131.2100, 131.6900
11/14/17, 132.2200, 132.4200, 131.7900, 132.3700
11/13/17, 132.1100, 132.7500, 132.0800, 132.6100
11/10/17, 132.2400, 132.6300, 132.1700, 132.5400
11/09/17, 132.3800, 132.7400, 131.6210, 132.5200
11/08/17, 132.7300, 133.1200, 132.5500, 133.0600
11/07/17, 133.1600, 133.3300, 132.5300, 132.8400
11/06/17, 132.7700, 133.1650, 132.7500, 133.0700
11/03/17, 132.5400, 132.8850, 132.2800, 132.8200
11/02/17, 132.3400, 132.5300, 131.8200, 132.4700
11/01/17, 132.8300, 133.0342, 132.1700, 132.4400
10/31/17, 132.2700, 132.5000, 132.1200, 132.3300
10/30/17, 132.4200, 132.5400, 131.8950, 132.0600
10/27/17, 131.9400, 132.6743, 131.7650, 132.6400
10/26/17, 131.7200, 132.0100, 131.4900, 131.5700
10/25/17, 131.9100, 131.9500, 130.6900, 131.4000
10/24/17, 132.1600, 132.2300, 131.8860, 132.0900
10/23/17, 132.6300, 132.6800, 131.7900, 131.8600
10/20/17, 132.0700, 132.4500, 132.0700, 132.4200
10/19/17, 131.2500, 131.7100, 130.9400, 131.7100
10/18/17, 131.8000, 131.8300, 131.5700, 131.6800
10/17/17, 131.5000, 131.5699, 131.3400, 131.5100
10/16/17, 131.5000, 131.6500, 131.2700, 131.4500
10/13/17, 131.5500, 131.5900, 131.2800, 131.3600
10/12/17, 131.1600, 131.4500, 131.1150, 131.2600
10/11/17, 131.2400, 131.4300, 131.1000, 131.4200
10/10/17, 131.2500, 131.4800, 130.9400, 131.2400
10/09/17, 131.3000, 131.3558, 130.7650, 130.9300
10/06/17, 131.0600, 131.2299, 130.9110, 131.1900
10/05/17, 130.7300, 131.3400, 130.7200, 131.2800
10/04/17, 130.4500, 130.7800, 130.3000, 130.5900
10/03/17, 130.3100, 130.5000, 130.1300, 130.4600
10/02/17, 129.6400, 130.2000, 129.5500, 130.2000
09/29/17, 129.0200, 129.5600, 129.0100, 129.5200
09/28/17, 128.8200, 129.1300, 128.6600, 129.1000
09/27/17, 128.8400, 129.1000, 128.1700, 128.8900
09/26/17, 128.3500, 128.5100, 128.1100, 128.1900
09/25/17, 128.2400, 128.4300, 127.6900, 128.1600
09/22/17, 128.1400, 128.4400, 127.9901, 128.3700
09/21/17, 129.1200, 129.1300, 128.7150, 128.8200
09/20/17, 129.1000, 129.2100, 128.6000, 129.1800
09/19/17, 129.0600, 129.1000, 128.8500, 128.9700
09/18/17, 128.8500, 129.1000, 128.6900, 128.9100
09/15/17, 128.3100, 128.6200, 128.2000, 128.6000
09/14/17, 128.2300, 128.4800, 128.0700, 128.3600
09/13/17, 128.2300, 128.4100, 128.1200, 128.4000
09/12/17, 128.0400, 128.3400, 128.0000, 128.3400
09/11/17, 127.1500, 127.9050, 127.1500, 127.8500
09/08/17, 126.3500, 126.7400, 126.2701, 126.4900
09/07/17, 126.9600, 126.9600, 126.3200, 126.5800
09/06/17, 126.6900, 126.8600, 126.3239, 126.6400
09/05/17, 126.9200, 127.1000, 125.6900, 126.2900
09/01/17, 127.2300, 127.4600, 127.1200, 127.2700
08/31/17, 126.4600, 127.1400, 126.4600, 126.9800
08/30/17, 125.4600, 126.2800, 125.3800, 126.1200
08/29/17, 124.5900, 125.6200, 124.5200, 125.4600
08/28/17, 125.6600, 125.6600, 125.1100, 125.4100
08/25/17, 125.4200, 125.8500, 125.2400, 125.3600
08/24/17, 125.5000, 125.6300, 124.9400, 125.0600
08/23/17, 125.0700, 125.5100, 125.0200, 125.2600
08/22/17, 124.7300, 125.7500, 124.5600, 125.6400
08/21/17, 124.2200, 124.4799, 123.7900, 124.3900
08/18/17, 124.4800, 124.9400, 123.9500, 124.2100
08/17/17, 126.0900, 126.2850, 124.4200, 124.4200
08/16/17, 126.5000, 126.8000, 126.2300, 126.4300
08/15/17, 126.6100, 126.6300, 126.0800, 126.2000
08/14/17, 125.8000, 126.4340, 125.6100, 126.3200
08/11/17, 124.9400, 125.3280, 124.8000, 125.0400
08/10/17, 126.1400, 126.2100, 124.8000, 124.8100
08/09/17, 126.3500, 126.6900, 126.1700, 126.6700
08/08/17, 127.0500, 127.7200, 126.6100, 126.8100
08/07/17, 127.0600, 127.1800, 126.8800, 127.1600
08/04/17, 127.0000, 127.0700, 126.7000, 126.9100
08/03/17, 126.9000, 126.9100, 126.5200, 126.6400
08/02/17, 127.1400, 127.1400, 126.3700, 126.9300
08/01/17, 127.1800, 127.2100, 126.8000, 127.0500
07/31/17, 127.1100, 127.1800, 126.6165, 126.7900
07/28/17, 126.7800, 126.9600, 126.5400, 126.8600
07/27/17, 127.5800, 127.5800, 126.3100, 127.0700
07/26/17, 127.5500, 127.5990, 127.1700, 127.2900
07/25/17, 127.5100, 127.5700, 127.2000, 127.3800
07/24/17, 126.9100, 127.0600, 126.6900, 126.9600
07/21/17, 126.8100, 126.9900, 126.6400, 126.9500
07/20/17, 127.2800, 127.2800, 126.8000, 127.1200
07/19/17, 126.5100, 127.0500, 126.5100, 127.0400
07/18/17, 126.1100, 126.3300, 125.7800, 126.3100
07/17/17, 126.2800, 126.4500, 126.1200, 126.2300
07/14/17, 125.7700, 126.4950, 125.6500, 126.2300
07/13/17, 125.5600, 125.7600, 125.3100, 125.6700
07/12/17, 125.2000, 125.6300, 125.1000, 125.4700
07/11/17, 124.5300, 124.7300, 123.8300, 124.5800
07/10/17, 124.5000, 124.8299, 124.3550, 124.6100
07/07/17, 123.9600, 124.6200, 123.9000, 124.5200
07/06/17, 124.4400, 124.5500, 123.5600, 123.6600
07/05/17, 124.9800, 125.0200, 124.3947, 124.8900
07/03/17, 124.9900, 125.3000, 124.7500, 124.7500
06/30/17, 124.7600, 124.9000, 124.3000, 124.4500
06/29/17, 125.4600, 125.4800, 123.4800, 124.2800
06/28/17, 124.7700, 125.4100, 124.5900, 125.2800
06/27/17, 125.0900, 125.2300, 124.1000, 124.1100
06/26/17, 125.4500, 125.6900, 124.9500, 125.1400
06/23/17, 124.8100, 125.1900, 124.5848, 125.0500
06/22/17, 124.7800, 125.0800, 124.5900, 124.7400
06/21/17, 125.1100, 125.2000, 124.5100, 124.6900
06/20/17, 126.1600, 126.1700, 125.4000, 125.4100
06/19/17, 125.6700, 126.3500, 125.6700, 126.2700
06/16/17, 125.4200, 125.5300, 124.7400, 125.2500
06/15/17, 124.7700, 125.3450, 124.6250, 125.3300
06/14/17, 126.0000, 126.0200, 125.1000, 125.6100
06/13/17, 125.5200, 125.8400, 125.3200, 125.7900
