Date,Close/Last,Volume,Open,High,Low
05/08/2020,97.68,29646,96.96,97.85,96.96
05/07/2020,95.42,75582,95.61,95.69,95.17
05/06/2020,94.70,69104,95.14,95.45,94.61
05/05/2020,93.86,114006,93.73,94.34,93.3271
05/04/2020,92.58,309258,92.23,92.79,91.7534
05/01/2020,91.84,410048,93.49,93.79,91.70
04/30/2020,95.76,54494,97.44,97.65,95.04
04/29/2020,97.54,41836,97.34,97.8959,97.18
04/28/2020,96.09,57376,97.61,97.95,96.05
04/27/2020,96.44,64842,96.06,96.44,95.927
04/24/2020,94.97,59229,95.37,95.37,94.5991
04/23/2020,94.84,82802,96.3235,96.3235,94.77
04/22/2020,95.67,25900,95.85,96.445,95.49
04/21/2020,93.58,50838,94.03,94.37,93.3858
04/20/2020,95.92,45709,95.40,96.80,95.40
04/17/2020,96.06,77351,96.43,96.86,95.37
04/16/2020,95.13,67300,94.99,95.29,94.48
04/15/2020,93.92,23640,93.73,94.34,93.365
04/14/2020,95.28,56788,95.09,95.68,95.04
04/13/2020,93.24,68260,93.05,93.54,92.3421
04/09/2020,93.21,120848,93.86,94.56,93.09
04/08/2020,93.45,43742,93.20,93.59,92.7433
04/07/2020,93.21,102434,95.19,95.60,92.91
04/06/2020,93.14,56726,92.31,93.1935,91.75
04/03/2020,89.69,52377,90.99,91.19,89.4012
04/02/2020,90.81,113496,89.75,90.945,89.72
04/01/2020,88.34,62367,89.76,90.2324,88.21
03/31/2020,91.25,35456,90.68,92.085,90.68
03/30/2020,91.00,133438,89.81,91.17,89.03
03/27/2020,89.29,60411,89.55,90.34,88.877
03/26/2020,93.70,102135,90.94,94.25,90.94
03/25/2020,90.87,71401,90.52,92.32,89.6036
03/24/2020,89.54,113086,88.58,89.83,88.19
03/23/2020,84.68,81056,85.05,85.79,83.0193
03/20/2020,84.82,231829,87.66,87.69,84.434
03/19/2020,84.73,96614,83.90,85.97,82.863
03/18/2020,83.64,172733,82.27,85.371,81.52
03/17/2020,88.10,142071,85.85,88.74,84.735
03/16/2020,83.82,81492,83.42,87.5259,80.1201
03/13/2020,92.77,138455,95.14,95.14,89.95
03/12/2020,88.48,297421,89.88,90.105,87.469
03/11/2020,95.82,536310,96.58,97.36,95.37
03/10/2020,99.22,126226,98.90,99.39,97.27
03/09/2020,95.48,203171,94.66,96.51,94.01
03/06/2020,99.46,48020,99.41,100.06,98.41
03/05/2020,101.52,64710,101.75,102.6426,101.25
03/04/2020,101.70,123092,101.49,101.98,101.05
03/03/2020,100.47,307017,100.65,102.00,99.47
03/02/2020,100.69,110457,99.56,100.79,99.02
02/28/2020,98.97,262447,96.41,98.97,95.69
02/27/2020,98.76,360497,99.86,100.48,98.25
02/26/2020,100.05,36337,100.29,101.1895,100.05
02/25/2020,98.93,77291,100.81,101.13,98.93
02/24/2020,99.31,688402,98.69,99.93,98.39
02/21/2020,102.69,53206,103.33,103.33,102.46
02/20/2020,102.86,15099,103.97,103.97,102.60
02/19/2020,103.88,261042,103.99,104.2138,103.84
02/18/2020,103.26,391894,103.39,103.76,103.07
02/14/2020,103.19,26566,103.69,103.69,102.95
02/13/2020,103.16,45612,103.26,103.71,103.01
02/12/2020,104.60,59315,104.07,104.79,103.87
02/11/2020,102.81,332175,102.72,103.43,102.63
02/10/2020,101.19,386924,100.41,101.33,100.41
02/07/2020,100.13,477878,100.86,100.86,99.97
02/06/2020,101.23,39308,101.98,101.98,101.09
02/05/2020,100.79,89538,102.35,102.49,100.35
02/04/2020,100.49,96674,100.20,101.1189,100.05
02/03/2020,96.94,65615,96.24,97.42,96.24
01/31/2020,95.94,82466,96.21,96.21,95.395
01/30/2020,97.77,70471,97.00,97.91,96.2147
01/29/2020,99.23,108019,99.61,99.79,99.07
01/28/2020,98.37,58584,98.06,98.6499,97.1713
01/27/2020,97.36,298079,95.61,98.075,95.25
01/24/2020,101.34,145209,102.80,103.14,100.861
01/23/2020,103.04,520434,102.26,103.21,101.7114
01/22/2020,104.49,90910,105.47,105.55,104.44
01/21/2020,103.94,147247,104.27,104.58,103.94
01/17/2020,107.92,35503,107.90,108.06,107.5908
01/16/2020,107.32,24137,107.34,107.48,107.09
01/15/2020,106.72,58172,106.90,107.1865,106.70
01/14/2020,107.31,115059,107.38,107.58,106.94
01/13/2020,108.40,79804,107.46,108.49,107.27
01/10/2020,106.27,39440,106.20,106.5099,105.94
01/09/2020,105.81,41232,105.72,105.8215,105.5167
01/08/2020,104.58,71495,103.97,105.25,103.81
01/07/2020,104.49,22196,104.29,104.70,104.29
01/06/2020,104.05,75491,103.51,104.14,103.51
01/03/2020,104.08,411143,104.04,104.7253,103.92
01/02/2020,105.88,78354,104.38,105.90,104.38
12/31/2019,102.65,15854,102.49,102.75,102.2903
12/30/2019,102.30,121223,103.23,103.23,102.24
12/27/2019,102.65,46362,102.96,103.07,102.6414
12/26/2019,102.43,24335,102.13,102.5519,102.05
12/24/2019,101.50,29364,101.75,101.8047,101.45
12/23/2019,101.57,243582,101.32,101.61,101.26
12/20/2019,102.39,29087,102.15,102.4904,102.1294
12/19/2019,102.00,34131,101.74,102.15,101.68
12/18/2019,102.36,300145,102.08,102.37,102.08
12/17/2019,101.95,529974,101.77,102.11,101.5972
12/16/2019,100.76,36253,100.61,101.08,100.38
12/13/2019,99.44,60422,100.00,100.80,99.29
12/12/2019,99.80,114576,98.16,99.88,98.16
12/11/2019,98.25,41368,97.55,98.38,97.5396
12/10/2019,96.81,45863,96.71,97.11,96.71
12/09/2019,96.30,25195,96.72,97.1821,96.11
12/06/2019,96.97,22119,97.09,97.22,96.87
12/05/2019,96.18,139951,95.72,96.30,95.675
12/04/2019,95.35,123621,95.51,95.63,95.27
12/03/2019,94.86,54227,94.27,94.87,93.74
12/02/2019,95.38,52772,95.73,95.75,95.12
11/29/2019,95.62,14824,95.65,96.00,95.32
11/27/2019,97.40,14937,96.92,97.49,96.64
11/26/2019,96.98,26919,96.54,97.08,96.24
11/25/2019,96.71,107912,96.10,96.88,96.10
11/22/2019,95.38,32221,95.32,95.38,95.0368
11/21/2019,95.42,82584,95.04,95.4594,95.02
11/20/2019,95.37,43251,95.88,95.9294,95.0708
11/19/2019,96.28,44573,96.69,97.00,96.185
11/18/2019,95.39,39363,95.81,95.8408,95.32
11/15/2019,95.20,61760,95.00,95.33,95.00
11/14/2019,94.98,32410,94.98,95.21,94.65
11/13/2019,95.12,51769,95.02,95.37,94.886
11/12/2019,96.21,55601,96.31,96.57,95.99
11/11/2019,96.82,63208,96.15,96.99,95.795
11/08/2019,98.10,45314,98.15,98.312,97.37
11/07/2019,98.60,86469,98.60,99.03,98.34
11/06/2019,97.40,28650,97.76,97.85,97.25
11/05/2019,97.53,193317,97.61,97.62,97.11
11/04/2019,96.86,41326,96.89,97.1912,96.70
11/01/2019,95.35,282106,95.35,95.77,95.14
10/31/2019,93.79,103656,94.20,94.21,93.48
10/30/2019,94.35,35078,93.79,94.37,93.49
10/29/2019,94.30,27636,94.23,94.52,94.13
10/28/2019,95.35,41757,94.89,95.52,94.89
10/25/2019,94.17,38867,93.28,94.20,93.19
10/24/2019,93.20,40436,93.06,93.29,92.98
10/23/2019,92.83,31130,92.46,92.90,92.32
10/22/2019,93.12,93234,93.62,93.90,93.00
10/21/2019,93.83,50223,93.50,93.845,93.40
10/18/2019,92.89,64611,93.69,93.92,92.76
10/17/2019,94.18,27216,94.56,94.56,94.05
10/16/2019,94.05,21324,93.75,94.13,93.57
10/15/2019,94.02,23069,93.31,94.21,93.31
10/14/2019,93.14,19716,93.38,93.45,93.02
10/11/2019,93.17,57746,93.03,94.108,92.98
10/10/2019,91.67,44209,91.11,92.01,90.995
10/09/2019,90.39,48029,90.58,90.80,90.15
10/08/2019,89.30,40152,89.69,89.86,89.22
10/07/2019,90.34,32769,90.40,91.05,90.32
10/04/2019,91.02,32307,90.40,91.18,90.30
10/03/2019,91.02,58740,90.33,91.05,89.92
10/02/2019,89.66,90281,89.60,89.76,89.25
10/01/2019,89.77,74574,90.56,90.56,89.3802
09/30/2019,90.26,43210,90.59,90.84,90.145
09/27/2019,89.31,141241,91.64,91.64,88.835
09/26/2019,91.35,81439,91.69,91.70,91.16
09/25/2019,92.08,48340,91.48,92.11,91.06
09/24/2019,91.65,94068,92.77,92.77,91.48
09/23/2019,93.10,73787,93.12,93.21,92.71
09/20/2019,93.72,125265,94.30,94.46,93.28
09/19/2019,94.10,116731,94.44,94.88,94.10
09/18/2019,94.65,38386,94.60,94.71,93.83
09/17/2019,94.93,35402,93.82,94.93,93.82
09/16/2019,95.08,82303,95.29,95.33,94.83
09/13/2019,96.08,98030,95.93,96.18,95.84
09/12/2019,95.44,738819,95.02,95.84,94.80
09/11/2019,94.45,111989,94.12,94.5966,93.7713
09/10/2019,93.43,21950,93.57,93.6563,93.09
09/09/2019,93.76,35640,93.61,93.87,93.38
09/06/2019,93.29,99080,93.59,93.69,93.29
09/05/2019,93.37,128516,92.89,93.5298,92.89
09/04/2019,91.89,51797,91.87,92.21,91.71
09/03/2019,90.20,152279,90.13,90.46,90.035
08/30/2019,90.46,53249,90.70,90.7295,90.01
08/29/2019,90.40,70736,90.23,90.60,90.01
08/28/2019,89.42,47161,88.69,89.48,88.61
08/27/2019,89.32,146213,89.74,90.08,89.31
08/26/2019,88.88,64545,89.18,89.45,88.74
08/23/2019,88.03,82860,89.36,90.3155,87.81
08/22/2019,90.12,51895,90.42,90.65,89.62
08/21/2019,90.95,68323,91.44,91.44,90.8801
08/20/2019,90.53,47872,90.62,90.923,90.48
08/19/2019,90.63,74122,90.90,91.13,90.37
08/16/2019,88.90,115500,87.90,89.03,87.90
08/15/2019,87.14,107839,87.60,87.84,86.81
08/14/2019,86.13,155976,86.51,86.64,85.89
08/13/2019,88.61,108342,86.57,89.53,86.47
08/12/2019,87.02,338364,86.59,87.15,86.39
08/09/2019,87.82,35072,88.09,88.44,87.448
08/08/2019,88.93,336675,88.62,89.04,88.26
08/07/2019,87.97,59550,86.65,87.97,86.425
08/06/2019,87.21,127791,87.54,88.00,86.83
08/05/2019,86.39,214612,87.64,87.64,85.69
08/02/2019,90.21,200831,90.77,91.00,90.03
08/01/2019,91.13,612607,94.51,94.82,90.9601
07/31/2019,93.98,58338,94.76,94.76,92.80
07/30/2019,95.09,385039,94.96,95.15,94.54
07/29/2019,95.63,37695,95.80,96.10,95.3206
07/26/2019,96.13,38673,96.25,96.25,95.90
07/25/2019,96.06,259934,96.77,96.96,95.85
07/24/2019,96.61,23425,96.15,96.7184,96.15
07/23/2019,96.22,22683,95.72,96.22,95.49
07/22/2019,95.10,33378,95.30,95.74,94.9809
07/19/2019,95.61,38209,96.16,96.223,95.5301
07/18/2019,95.37,247218,95.17,95.47,94.8241
07/17/2019,95.37,20149,95.70,95.82,95.33
07/16/2019,95.60,36242,95.75,95.9919,95.4627
07/15/2019,95.44,43073,95.31,95.65,95.22
07/12/2019,94.70,28630,94.74,94.8842,94.58
07/11/2019,94.52,76046,94.99,95.195,94.18
07/10/2019,94.78,25531,95.49,95.72,94.7786
07/09/2019,94.66,28735,93.85,94.74,93.85
07/08/2019,94.94,64440,94.99,95.31,94.71
07/05/2019,96.10,55960,96.23,96.23,95.80
07/03/2019,97.11,40906,97.00,97.14,96.78
07/02/2019,97.51,61910,97.48,97.69,97.2017
07/01/2019,97.54,409898,98.29,98.4889,97.15
06/28/2019,95.59,106503,95.61,95.61,95.32
06/27/2019,95.74,50672,95.40,95.7599,95.21
06/26/2019,94.78,99295,94.47,95.02,94.47
06/25/2019,93.39,41048,94.02,94.02,93.23
06/24/2019,94.83,21752,94.91,95.0842,94.61
06/21/2019,95.54,69065,95.63,96.03,95.47
06/20/2019,96.14,44991,96.58,96.58,95.60
06/19/2019,94.66,69158,94.29,95.00,93.89
06/18/2019,93.99,105491,92.31,94.3159,92.31
06/17/2019,91.06,30965,90.87,91.38,90.83
06/14/2019,90.57,79536,90.93,91.2886,90.50
06/13/2019,91.62,75346,92.02,92.02,91.28
06/12/2019,91.35,34511,91.74,91.74,91.0215
06/11/2019,93.16,697675,92.88,93.61,92.8399
06/10/2019,91.79,35868,91.75,92.43,91.44
06/07/2019,90.38,116562,90.04,91.12,89.92
06/06/2019,89.24,88303,89.07,89.44,88.86
06/05/2019,89.23,281754,90.05,90.05,88.59
06/04/2019,90.06,372656,89.23,90.06,89.05
06/03/2019,89.91,65951,89.82,90.29,89.57
05/31/2019,89.57,75975,89.02,89.66,88.94
05/30/2019,89.50,72925,89.57,89.84,89.37
05/29/2019,89.79,472179,89.37,89.84,89.02
05/28/2019,89.40,208878,90.01,90.34,89.29
05/24/2019,88.81,245929,89.77,89.95,88.81
05/23/2019,89.35,388656,89.30,89.63,88.87
05/22/2019,91.00,76714,91.44,91.44,90.78
05/21/2019,91.78,255381,91.70,91.92,91.37
05/20/2019,90.65,109236,91.28,91.28,90.4501
05/17/2019,93.17,56251,93.43,93.82,92.93
05/16/2019,95.92,74817,96.10,96.60,95.865
05/15/2019,95.59,159644,95.08,95.85,94.88
05/14/2019,94.88,118522,94.72,95.23,94.36
05/13/2019,93.25,243821,93.49,93.87,92.5828
05/10/2019,96.79,327752,96.45,97.12,95.20
05/09/2019,96.04,1171466,95.33,96.65,94.30
05/08/2019,97.55,986856,97.52,98.21,97.20
05/07/2019,97.72,377138,99.23,99.30,96.99
05/06/2019,100.67,769588,99.12,100.85,98.72
05/03/2019,103.48,91205,102.82,103.5499,102.82
05/02/2019,101.71,445915,101.90,102.52,101.22
05/01/2019,101.80,105869,102.37,103.43,101.79
04/30/2019,101.94,2884334,102.46,102.63,101.35
04/29/2019,102.79,35762,102.56,102.809,102.42
04/26/2019,102.48,79180,102.10,102.54,101.759
04/25/2019,102.03,87867,101.75,102.03,101.18
04/24/2019,102.56,67133,103.39,103.39,102.37
04/23/2019,103.80,79211,103.37,103.87,103.21
04/22/2019,103.47,255987,103.15,103.54,102.98
04/18/2019,104.39,49009,104.18,104.44,103.80
04/17/2019,104.28,327705,104.77,104.98,104.01
04/16/2019,103.92,329296,104.06,104.1299,103.63
04/15/2019,102.95,234548,103.73,103.73,102.565
04/12/2019,104.47,46737,104.49,104.74,104.22
04/11/2019,102.96,67209,103.35,103.35,102.80
04/10/2019,104.37,603139,104.25,104.479,103.85
04/09/2019,104.20,47163,104.28,104.4797,104.09
04/08/2019,104.31,50380,103.90,104.4181,103.6146
04/05/2019,104.33,111308,103.83,104.3624,103.7785
04/04/2019,103.18,101912,102.45,103.35,102.45
04/03/2019,102.22,87630,102.45,103.12,101.97
04/02/2019,101.58,35667,101.84,101.84,101.30
04/01/2019,101.77,71806,101.72,102.07,101.35
03/29/2019,100.30,59966,100.00,100.508,99.59
03/28/2019,98.79,97029,98.57,98.908,98.15
03/27/2019,98.27,36323,98.48,98.82,97.93
03/26/2019,98.36,60495,98.31,98.68,97.90
03/25/2019,98.30,39326,97.59,98.40,97.48
03/22/2019,98.17,60549,99.41,99.69,98.0497
03/21/2019,100.95,118303,99.67,100.95,99.53
03/20/2019,100.97,555257,100.48,101.77,99.80
03/19/2019,101.33,406929,101.45,101.71,101.00
03/18/2019,100.98,53377,100.92,101.18,100.6101
03/15/2019,99.78,95061,99.35,99.90,99.324
03/14/2019,98.56,237959,98.60,98.69,98.0599
03/13/2019,99.25,118641,99.29,99.64,98.97
03/12/2019,99.34,221074,99.42,99.53,98.89
03/11/2019,98.62,128195,97.43,98.82,97.43
03/08/2019,96.19,155359,95.67,96.30,95.24
03/07/2019,97.80,482125,99.21,99.21,97.54
03/06/2019,100.38,110374,101.00,101.11,100.27
03/05/2019,101.16,141864,100.47,101.44,100.33
03/04/2019,99.59,170900,99.94,100.03,98.53
03/01/2019,98.41,1137178,98.83,98.89,98.13
02/28/2019,97.45,342442,97.69,97.88,97.14
02/27/2019,98.00,3118045,97.97,98.4775,97.7974
02/26/2019,99.35,175148,98.68,99.57,98.50
02/25/2019,99.70,123324,99.79,100.12,99.47
02/22/2019,98.05,56843,97.63,98.1238,97.4425
02/21/2019,96.22,31763,96.59,96.63,95.95
02/20/2019,96.28,53918,96.27,97.0012,96.1073
02/19/2019,95.77,121036,94.54,96.0045,94.54
02/15/2019,94.74,52120,95.05,95.23,94.3929
02/14/2019,95.46,116099,95.20,95.6752,94.80
02/13/2019,95.99,155722,96.51,96.6799,95.80
02/12/2019,95.30,124861,95.43,95.63,95.19
02/11/2019,94.73,354364,95.48,95.57,94.73
02/08/2019,94.72,33843,94.24,94.81,93.94
02/07/2019,94.53,110646,95.18,95.60,93.66
02/06/2019,96.02,25529,97.00,97.13,95.778
02/05/2019,96.93,96662,95.82,97.07,95.8146
02/04/2019,95.34,74426,95.00,95.5251,94.95
02/01/2019,95.21,577914,95.02,95.47,94.95
01/31/2019,95.67,3540577,94.79,95.73,94.79
01/30/2019,94.56,1826318,93.15,94.67,92.92
01/29/2019,92.35,32734,92.62,92.78,92.244
01/28/2019,92.40,60206,91.86,92.49,91.56
01/25/2019,93.16,907586,92.79,93.48,92.55
01/24/2019,91.45,96676,90.59,91.56,90.59
01/23/2019,90.26,66155,90.73,90.73,89.71
01/22/2019,89.67,71745,90.55,90.6528,88.97
01/18/2019,92.08,257520,91.62,92.40,91.34
01/17/2019,90.90,158763,89.78,91.41,89.62
01/16/2019,90.47,63390,89.81,90.8035,89.81
01/15/2019,88.98,160467,88.70,89.54,88.70
01/14/2019,88.05,245768,87.60,88.29,87.31
01/11/2019,89.03,394698,88.53,89.05,88.3103
01/10/2019,89.27,49444,88.17,89.3496,88.11
01/09/2019,88.57,83692,87.82,89.289,87.82
01/08/2019,86.68,25190,86.58,86.96,85.90
01/07/2019,86.17,99446,85.39,86.41,85.20
01/04/2019,85.35,41921,84.00,85.9295,84.00
01/03/2019,82.09,66354,83.25,83.25,82.00
01/02/2019,84.31,67784,83.32,84.3614,83.03
12/31/2018,84.81,60422,86.24,86.24,84.6217
12/28/2018,85.00,67636,85.21,85.7199,84.7047
12/27/2018,84.73,300236,83.66,84.857,83.17
12/26/2018,85.16,73778,83.84,85.2004,82.5017
12/24/2018,83.15,62434,84.05,84.44,83.07
12/21/2018,85.08,88617,86.02,86.52,84.58
12/20/2018,85.68,54602,86.93,86.93,85.0665
12/19/2018,85.89,117708,87.50,88.08,85.02
12/18/2018,87.65,49591,88.14,88.41,87.27
12/17/2018,87.92,127343,88.92,89.39,87.5705
12/14/2018,89.72,286377,89.49,90.3199,89.33
12/13/2018,90.90,42844,91.31,91.66,90.90
12/12/2018,90.59,442017,91.27,91.9445,90.52
12/11/2018,89.74,136744,90.58,90.62,89.02
12/10/2018,89.26,89366,89.00,89.55,87.66
12/07/2018,89.72,77255,91.27,91.82,89.38
12/06/2018,91.32,126103,90.00,91.41,89.40
12/04/2018,92.98,58416,95.31,95.31,92.63
12/03/2018,94.95,174082,95.66,95.90,94.5601
11/30/2018,93.04,68757,91.94,93.09,91.58
11/29/2018,91.62,93068,92.02,92.23,91.0574
11/28/2018,93.42,98078,92.00,93.46,91.3889
11/27/2018,91.15,268303,90.08,91.15,89.92
11/26/2018,90.78,52837,90.33,90.88,90.17
11/23/2018,88.75,47068,88.54,89.2677,88.48
11/21/2018,89.61,65292,89.69,90.4225,89.49
11/20/2018,87.59,137519,87.60,88.33,87.10
11/19/2018,89.32,80117,90.37,90.62,89.03
11/16/2018,91.20,76120,90.55,91.78,90.21
11/15/2018,91.23,77286,89.46,91.6901,89.46
11/14/2018,89.26,100492,89.62,89.9299,88.44
11/13/2018,88.36,57142,87.88,89.47,87.77
11/12/2018,86.32,21494,87.30,87.30,85.9341
11/09/2018,87.45,64219,87.82,87.9084,86.75
11/08/2018,89.82,58058,90.88,91.08,89.28
11/07/2018,92.54,85473,91.65,92.61,91.15
11/06/2018,90.41,30955,89.93,90.84,89.89
11/05/2018,90.25,61693,90.26,90.56,89.81
11/02/2018,90.53,74111,92.19,92.4858,89.6284
11/01/2018,90.48,80452,87.98,90.66,87.18
10/31/2018,86.15,83305,85.45,86.59,85.45
10/30/2018,83.90,58632,82.76,83.90,82.65
10/29/2018,82.62,70238,84.95,84.95,81.76
10/26/2018,84.90,70741,84.13,85.92,83.93
10/25/2018,86.36,41689,85.33,86.7966,85.22
10/24/2018,84.43,109559,86.79,87.00,84.29
10/23/2018,87.51,63002,86.00,87.93,85.67
10/22/2018,89.28,64503,89.50,89.91,88.5501
10/19/2018,86.50,46869,87.02,87.5616,86.296
10/18/2018,85.22,74922,86.53,86.53,84.82
10/17/2018,87.76,50196,88.71,88.755,87.55
10/16/2018,88.91,75950,87.57,88.94,87.51
10/15/2018,87.31,42447,87.25,87.82,86.71
10/12/2018,88.83,120520,88.60,89.00,87.56
10/11/2018,86.18,132960,85.38,87.14,84.79
10/10/2018,86.50,108628,88.77,88.77,86.48
10/09/2018,89.55,76538,89.52,90.19,89.21
10/08/2018,90.52,71398,89.73,90.57,89.291
10/05/2018,91.57,49591,92.13,92.13,90.59
10/04/2018,91.90,50745,93.11,93.11,91.35
10/03/2018,94.19,44328,95.00,95.23,93.99
10/02/2018,94.48,42006,94.65,94.92,94.07
10/01/2018,96.75,23145,97.25,97.2833,96.56
09/28/2018,96.67,64471,96.58,97.22,96.31
09/27/2018,97.25,107776,97.16,97.6467,96.98
09/26/2018,97.21,260406,97.34,98.28,97.19
09/25/2018,96.87,40475,96.77,96.99,96.51
09/24/2018,96.37,126587,96.46,96.46,95.80
09/21/2018,97.80,52624,98.57,98.57,97.71
09/20/2018,97.01,55954,96.92,97.10,96.38
09/19/2018,96.04,250660,95.13,96.28,95.13
09/18/2018,93.84,140512,93.30,94.00,93.30
09/17/2018,92.71,115523,93.22,93.35,92.47
09/14/2018,94.00,83730,94.84,95.0619,93.50
09/13/2018,94.77,83808,94.64,95.4669,94.35
09/12/2018,92.57,67948,90.98,93.068,90.57
09/11/2018,91.78,160486,90.65,91.83,90.51
09/10/2018,92.20,78734,93.25,93.25,91.9061
09/07/2018,93.72,52730,93.32,94.49,93.15
09/06/2018,94.20,129589,94.57,94.89,93.50
09/05/2018,94.44,43438,95.42,95.42,94.322
09/04/2018,97.02,68554,97.59,97.82,96.552
08/31/2018,98.26,33601,97.70,98.51,97.50
08/30/2018,97.98,49043,99.21,99.2771,97.77
08/29/2018,101.10,50812,100.05,101.11,99.93
08/28/2018,100.36,40192,101.13,101.1611,100.031
08/27/2018,100.95,41623,100.43,101.47,100.43
08/24/2018,98.86,35492,98.42,98.86,98.40
08/23/2018,97.56,52430,99.28,99.59,97.38
08/22/2018,99.24,20307,99.01,99.34,98.8701
08/21/2018,98.71,93595,98.15,98.86,98.15
08/20/2018,97.02,51130,96.58,97.08,96.39
08/17/2018,96.23,42031,94.52,96.6112,94.00
08/16/2018,95.10,58369,94.93,95.92,94.93
08/15/2018,94.06,82319,93.38,94.1299,92.7625
08/14/2018,97.67,96613,97.78,98.0275,97.20
08/13/2018,98.86,66179,99.75,99.80,98.73
08/10/2018,100.55,22652,100.08,100.69,99.9014
08/09/2018,101.33,22704,101.57,102.0588,101.17
08/08/2018,100.20,40918,100.37,100.5587,99.66
08/07/2018,100.83,39029,100.72,101.21,100.64
08/06/2018,99.03,266441,98.94,99.24,98.5601
08/03/2018,99.74,61240,99.69,100.07,99.57
08/02/2018,99.99,289622,99.19,100.18,98.51
08/01/2018,101.36,52414,101.46,102.0369,101.035
07/31/2018,103.16,30549,102.51,103.57,102.11
07/30/2018,102.82,27539,103.74,103.93,102.40
07/27/2018,103.93,24507,104.75,105.0148,103.38
07/26/2018,104.42,40429,104.39,104.90,104.22
07/25/2018,106.30,95880,104.95,106.62,104.73
07/24/2018,104.59,58198,104.77,105.45,104.3001
07/23/2018,102.56,20156,102.42,102.56,102.0901
07/20/2018,102.94,50524,102.50,103.08,102.4401
07/19/2018,101.82,55899,102.29,102.40,101.5835
07/18/2018,103.66,45423,103.27,103.66,102.90
07/17/2018,103.93,33958,102.82,104.04,102.79
07/16/2018,103.83,26757,103.82,104.15,103.64
07/13/2018,104.62,27266,104.49,104.774,104.00
07/12/2018,104.67,32218,104.26,104.78,104.0093
07/11/2018,102.83,45598,102.76,103.42,102.61
07/10/2018,104.53,49207,104.72,105.24,103.90
07/09/2018,105.78,34486,105.17,105.89,104.93
07/06/2018,103.68,53018,102.18,103.90,101.94
07/05/2018,102.27,46857,103.00,103.00,101.46
07/03/2018,102.96,42283,104.06,104.06,102.9546
07/02/2018,103.16,61782,102.86,103.23,102.051
06/29/2018,104.78,56088,104.55,105.29,104.51
06/28/2018,103.22,58710,101.99,103.33,101.6243
06/27/2018,102.28,129753,104.81,105.19,102.00
06/26/2018,105.53,47072,105.86,106.1793,105.07
06/25/2018,105.82,61923,107.09,107.09,104.84
06/22/2018,108.85,34456,109.45,109.45,108.655
06/21/2018,107.82,35859,109.33,109.33,107.82
06/20/2018,110.07,43878,110.19,110.2944,109.6204
06/19/2018,110.16,47947,109.71,110.16,108.721
06/18/2018,112.21,37949,111.73,112.21,111.375
06/15/2018,113.37,60646,112.50,113.37,112.23
06/14/2018,114.62,21621,114.69,114.8238,114.4382
06/13/2018,114.45,69642,115.72,115.72,114.20
06/12/2018,115.83,67788,115.59,115.96,115.18
06/11/2018,115.40,44014,115.48,115.54,115.035
06/08/2018,115.43,56088,114.51,115.569,114.49
06/07/2018,115.69,38879,117.00,117.00,115.0595
06/06/2018,116.82,29566,116.10,116.82,115.90
06/05/2018,115.45,53506,115.34,115.70,114.8623
06/04/2018,115.08,41834,114.32,115.31,114.32
06/01/2018,113.46,142112,111.96,113.54,111.96
05/31/2018,111.33,42223,111.13,112.03,111.00
05/30/2018,110.70,13666,110.22,110.8096,109.8872
05/29/2018,110.27,43362,111.35,111.69,109.72
05/25/2018,112.09,27191,111.69,112.1099,111.55
05/24/2018,111.88,25725,111.88,112.21,110.8375
05/23/2018,112.28,30509,111.12,112.389,111.00
05/22/2018,112.57,44127,113.13,113.55,112.41
05/21/2018,112.96,29160,113.39,113.54,112.611
05/18/2018,112.20,33722,112.48,112.48,112.0099
05/17/2018,112.62,72659,113.17,113.37,112.26
05/16/2018,114.19,45606,113.26,114.31,113.20
05/15/2018,111.91,56275,111.86,111.91,111.27
05/14/2018,113.80,115153,113.80,114.46,113.67
05/11/2018,112.78,26120,113.07,113.13,112.32
05/10/2018,112.98,140523,111.90,113.15,111.90
05/09/2018,111.06,47585,111.06,111.17,110.4552
05/08/2018,110.47,56354,110.13,110.51,109.49
05/07/2018,109.14,58769,108.37,109.40,108.37
05/04/2018,108.92,74757,106.80,109.36,106.69
05/03/2018,107.79,227581,107.97,108.26,106.01
05/02/2018,108.40,29803,109.09,109.20,108.26
05/01/2018,108.58,41730,107.93,108.67,107.3794
04/30/2018,108.36,48312,109.46,109.54,108.3001
04/27/2018,108.45,33402,108.07,108.5299,107.4848
04/26/2018,107.91,39652,106.82,108.0181,106.82
04/25/2018,107.06,33990,107.23,107.23,106.07
04/24/2018,107.70,44958,109.29,109.69,107.23
04/23/2018,107.39,72553,107.80,108.07,107.09
04/20/2018,107.86,38968,108.73,108.73,107.40
04/19/2018,109.53,43096,110.25,110.4392,109.09
04/18/2018,109.41,40641,108.64,109.60,108.5066
04/17/2018,109.54,57781,108.38,109.77,108.38
04/16/2018,109.17,61176,108.68,109.20,108.21
04/13/2018,109.81,38438,111.17,111.37,109.33
04/12/2018,111.82,56214,111.21,112.12,111.21
04/11/2018,111.60,62968,111.35,112.22,111.13
04/10/2018,111.79,55393,111.16,112.01,110.78
04/09/2018,108.60,48099,108.63,109.89,108.26
04/06/2018,107.12,74147,108.24,109.36,106.53
04/05/2018,109.89,40109,110.10,110.85,109.37
04/04/2018,109.48,61352,106.02,109.54,105.96
04/03/2018,109.29,39250,109.47,109.61,108.2544
